ID,Area,Mean,Min,Max,X,Y
1648,0,88,88,88,1151.5,499.5
1649,0,85,85,85,1151.25,516.5
1650,0,52,52,52,1158,531.25
1651,0,96,96,96,1173.5,535.75
1652,0,81,81,81,1185.5,546.25
1653,0,63,63,63,1192.25,539
1654,0,70,70,70,1111,532.25
1655,0,58,58,58,1121.75,529.5
1656,0,48,48,48,1129,502.25
1657,0,78,78,78,1119.25,546.5
1658,0,82,82,82,1143.25,540.25
1659,0,73,73,73,1151.5,541.75
1660,0,68,68,68,1150.5,554.25
1661,0,86,86,86,1196.5,580.75
1662,0,53,53,53,1180.75,565.5
1663,0,62,62,62,1191.5,514.25
1664,0,73,73,73,1207.5,514.25
1665,0,65,65,65,1171,522
1666,0,88,88,88,1222.75,500
1667,0,75,75,75,1215.5,528.75
1668,0,47,47,47,1240,559
1669,0,58,58,58,1248.75,575
1670,0,106,106,106,1285.25,528.25
1671,0,73,73,73,1230.75,610.5
1672,0,95,95,95,1255.5,619
1673,0,74,74,74,1251.75,604
1674,0,72,72,72,1274,597.5
1675,0,80,80,80,1229,425.5
1676,0,102,102,102,1207.25,425.75
1677,0,101,101,101,1213,420.75
1678,0,101,101,101,1204,412.25
1679,0,83,83,83,1191.5,422.25
1680,0,83,83,83,1229.25,412.75
1681,0,69,69,69,1216,443.5
1682,0,64,64,64,1190.25,440
1683,0,117,117,117,1187,53.5
1684,0,134,134,134,1258,91.5
1685,0,90,90,90,1211,50
1686,0,66,66,66,1194.333,90.667
1687,0,93,93,93,1213.333,89
1688,0,92,92,92,1219,102.333
1689,0,111,111,111,1206.667,121.333
1690,0,103,103,103,1187,124.667
1691,0,90,90,90,1236.667,121.667
1692,0,81,81,81,1194.333,98.333
1693,0,60,60,60,1200.333,107
1694,0,85,85,85,1317.333,13
1695,0,78,78,78,1311.667,3.667
1696,0,88,88,88,1325,3.333
1697,0,91,91,91,1333,22.333
1698,0,64,64,64,1293.333,8
1699,0,83,83,83,1336.667,38
1700,0,104,104,104,1337.333,81.333
1701,0,87,87,87,1285.333,106.667
1702,0,82,82,82,1303.333,91
1703,0,67,67,67,1328.333,68
1704,0,67,67,67,1256,113
1705,0,65,65,65,1268.333,119
1706,0,94,94,94,1229,157.667
1707,0,83,83,83,1245,187.667
1708,0,59,59,59,1236,175.333
1709,0,103,103,103,1211.333,148.667
1710,0,77,77,77,1270.333,234.667
1711,0,93,93,93,1275,258.667
1712,0,99,99,99,1275.333,271.667
1713,0,80,80,80,1289.333,264.667
1714,0,69,69,69,1289.667,278.333
1715,0,80,80,80,1306,273.333
1716,0,73,73,73,1315.333,281.667
1717,0,82,82,82,1290.667,288
1718,0,64,64,64,1258.333,305.333
1719,0,79,79,79,1239.5,319.667
1720,0,86,86,86,1254,318.833
1721,0,106,106,106,1247.167,330.5
1722,0,99,99,99,1254,341.333
1723,0,107,107,107,1272.667,309.833
1724,0,68,68,68,1187,333.333
1725,0,91,91,91,1152.833,361
1726,0,170,170,170,1102,384.25
1727,0,91,91,91,1296.75,383.25
1728,0,81,81,81,1280.5,361.5
1729,0,84,84,84,1270.5,364.25
1730,0,75,75,75,1238,369.75
1731,0,80,80,80,1234,381.25
1732,0,66,66,66,1209.75,370.5
1733,0,49,49,49,1215.75,388.75
1734,0,61,61,61,1243.25,403.25
1735,0,74,74,74,1234,396.25
1736,0,64,64,64,1272,401
1737,0,74,74,74,1294,409.25
1738,0,100,100,100,1300.75,437
1739,0,127,127,127,1292.25,476.25
1740,0,60,60,60,1314,470.75
1741,0,71,71,71,1267.25,455
1742,0,81,81,81,1308.5,357.75
1743,0,83,83,83,1277.25,353.25
1744,0,93,93,93,1271.5,354
1745,0,78,78,78,1286.667,725
1746,0,98,98,98,1282.333,695.667
1747,0,80,80,80,1270.333,705.333
1748,0,58,58,58,1248,712.333
1749,0,54,54,54,1246.333,726.667
1750,0,70,70,70,1215.667,728.667
1751,0,49,49,49,1211,747
1752,0,88,88,88,1223,776
1753,0,87,87,87,1204.333,841.333
1754,0,87,87,87,1186,835.333
1755,0,79,79,79,1166.667,842.667
1756,0,74,74,74,1166,855.333
1757,0,87,87,87,1179.667,853.333
1758,0,58,58,58,1174.333,835.667
1759,0,82,82,82,1194.333,874.333
1760,0,63,63,63,1182.333,880.667
1761,0,97,97,97,1142,914.667
1762,0,69,69,69,1109,932.667
1763,0,50,50,50,1115.333,942.667
1764,0,38,38,38,1100,950.333
1765,0,64,64,64,1289.333,881
1766,0,68,68,68,1260.333,888
1767,0,62,62,62,1301,853.667
1768,0,79,79,79,1281.667,854.333
1769,0,64,64,64,1259,862.667
1770,0,57,57,57,1231.333,845.333
1771,0,58,58,58,1240.333,839.333
1772,0,77,77,77,1257.667,809
1773,0,67,67,67,1236.667,797.667
1774,0,73,73,73,1218.667,798.667
1775,0,54,54,54,1218,831.333
1776,0,88,88,88,1210,833.333
1777,0,68,68,68,1206,813.667
1778,0,111,111,111,1204.333,790.333
1779,0,105,105,105,1325.667,802
1780,0,69,69,69,1331,792
1781,0,63,63,63,1310.667,805.333
1782,0,78,78,78,1346.667,942.333
1783,0,82,82,82,1090.667,576
1784,0,116,116,116,1217,631.333
1785,0,71,71,71,1219.333,647.667
1786,0,91,91,91,1248.333,638.667
1787,0,45,45,45,1241.333,649.333
1788,0,65,65,65,1264,659.333
1789,0,78,78,78,1196.667,655
1790,0,39,39,39,1189.667,669.333
1791,0,80,80,80,1205.333,667.333
1792,0,53,53,53,1230.333,668
1793,0,90,90,90,1279.667,675.667
1794,0,77,77,77,1306.333,684.333
1795,0,62,62,62,1302,677.333
1796,0,73,73,73,1192.333,612.667
1797,0,62,62,62,1178.667,598
1798,0,78,78,78,1165.333,585.667
1799,0,78,78,78,704,409
1800,0,31,31,31,693,408
1801,0,151,151,151,670,112
1802,0,91,91,91,658,88
1803,0,88,88,88,722,69
1804,0,89,89,89,676,23
1805,0,53,53,53,667,14
1806,0,89,89,89,619,36
1807,0,71,71,71,732,705
1808,0,47,47,47,721.333,703.667
1809,0,79,79,79,726.667,723
1810,0,70,70,70,451.333,945
1811,0,65,65,65,442.667,929
1812,0,33,33,33,428,975
1813,0,110,110,110,644,994
1814,0,99,99,99,646,903
1815,0,63,63,63,623,920
1816,0,63,63,63,635,961
1817,0,85,85,85,1328,743
1818,0,114,114,114,1226.333,208
1819,0,82,82,82,1254.5,72
1820,0,76,76,76,1259,61
1821,0,83,83,83,631,118
1822,0,42,42,42,506,122
1823,0,69,69,69,305,232
1824,0,92,92,92,127,240
1825,0,61,61,61,48,171
1826,0,133,133,133,26,192
1827,0,90,90,90,11,183
1828,0,104,104,104,9,231
1829,0,126,126,126,8,238
1830,0,109,109,109,32,714
1831,0,63,63,63,6,685
1832,0,75,75,75,251,674
1833,0,95,95,95,353,927
1834,0,83,83,83,267,956
1835,0,56,56,56,249,972
1836,0,97,97,97,276,1017
1837,0,114,114,114,343,1019
1838,0,74,74,74,174,1018
1839,0,136,136,136,624,407
1840,0,113,113,113,1320.5,164.5
1841,0,97,97,97,1304,164.5
1842,0,99,99,99,1271.5,169
1843,0,91,91,91,1272.5,208.5
1844,0,108,108,108,1341,213.5
1845,0,77,77,77,1301.5,247.5
1846,0,43,43,43,1280.5,237.5
1847,0,94,94,94,1335,125.5
1848,0,90,90,90,1253,151.5
1849,0,74,74,74,1267.5,145.5
1850,0,66,66,66,1356.5,124.5
1851,0,79,79,79,1354.5,298.5
1852,0,41,41,41,572,845
1853,0,67,67,67,552,847.5
1854,0,65,65,65,463,591
1855,0,46,46,46,505,589
1856,0,98,98,98,405,556
1857,0,42,42,42,434.5,996
1858,0,53,53,53,423,1010.5
1859,0,46,46,46,410.5,1016.5
1860,0,91,91,91,392,929
1861,0,57,57,57,400.5,905
1862,0,65,65,65,365,900
1863,0,57,57,57,355.5,910
1864,0,63,63,63,921.667,793.667
1865,0,83,83,83,955.667,787.667
1866,0,43,43,43,943.667,814.333
1867,0,92,92,92,1313.667,520.333
1868,0,72,72,72,1324.333,498.333
1869,0,67,67,67,1317.667,512.333
1870,0,89,89,89,1349.667,523
1871,0,53,53,53,1344.333,505.667
1872,0,85,85,85,1338.333,443.667
1873,0,103,103,103,1326.333,401.667
1874,0,105,105,105,1344.333,379
1875,0,78,78,78,1352.333,635
1876,0,80,80,80,1351,613
1877,0,45,45,45,1301,622.333
1878,0,66,66,66,1311.667,603
1879,0,79,79,79,1325,565.667
1880,0,71,71,71,1349,575
1881,0,60,60,60,1357,585
1882,0,77,77,77,1184.333,759.333
1883,0,86,86,86,1118.333,809.667
1884,0,104,104,104,1133.667,891
1885,0,107,107,107,1116.333,887
1886,0,67,67,67,1292,779
1887,0,86,86,86,845,891
1888,0,42,42,42,845,902.333
1889,0,81,81,81,835,876.333
1890,0,95,95,95,775,857
1891,0,52,52,52,764.333,859.667
1892,0,87,87,87,762.333,873.667
1893,0,62,62,62,737,836.333
1894,0,67,67,67,739,815.667
1895,0,59,59,59,695,787.667
1896,0,107,107,107,793.667,923.667
1897,0,67,67,67,781,915.667
1898,0,77,77,77,817.667,945.667
1899,0,51,51,51,731,915
1900,0,43,43,43,665,726.333
1901,0,57,57,57,605.667,825
1902,0,69,69,69,582.333,750.333
1903,0,73,73,73,609,767
1904,0,56,56,56,611.667,777
1905,0,57,57,57,528.333,900.333
1906,0,70,70,70,863.5,620
1907,0,76,76,76,851.5,626
1908,0,69,69,69,841.5,619
1909,0,49,49,49,876,605.5
1910,0,48,48,48,847.5,608.5
1911,0,86,86,86,818,492.5
1912,0,59,59,59,764,452.5
1913,0,74,74,74,732.5,451
1914,0,42,42,42,742.5,472.5
1915,0,31,31,31,742,491.5
1916,0,68,68,68,727.5,478.5
1917,0,90,90,90,667,482
1918,0,82,82,82,662.5,460.5
1919,0,72,72,72,651,472.5
1920,0,58,58,58,603,421
1921,0,92,92,92,615,425.5
1922,0,61,61,61,719,385
1923,0,135,135,135,741,378
1924,0,97,97,97,753.5,372.5
1925,0,53,53,53,835.5,383.5
1926,0,72,72,72,895,408.5
1927,0,85,85,85,903.5,410.5
1928,0,80,80,80,968.5,504.5
1929,0,60,60,60,992,517
1930,0,84,84,84,967.5,534
1931,0,77,77,77,978,534
1932,0,53,53,53,1005.5,542
1933,0,76,76,76,963.5,561.5
1934,0,85,85,85,969.5,564.5
1935,0,75,75,75,977.5,560
1936,0,79,79,79,137.333,815.667
1937,0,54,54,54,87.667,836
1938,0,56,56,56,101.333,863.333
1939,0,53,53,53,254,922.667
1940,0,73,73,73,240,944.667
1941,0,58,58,58,103.333,901
1942,0,46,46,46,52,764.333
1943,0,44,44,44,13.333,515
1944,0,67,67,67,233.333,457.667
1945,0,84,84,84,425.333,389
1946,0,66,66,66,424.667,399.667
1947,0,54,54,54,468.667,381
1948,0,115,115,115,502.667,379
1949,0,54,54,54,720.667,639
1950,0,98,98,98,639.333,615.667
1951,0,109,109,109,645.333,609
1952,0,66,66,66,590,636.333
1953,0,79,79,79,584,647.667
1954,0,104,104,104,587.333,573.667
1955,0,66,66,66,804.5,572.5
1956,0,95,95,95,767.5,561
1957,0,62,62,62,759,547.5
1958,0,98,98,98,742.5,534.5
1959,0,48,48,48,1020,655.5
1960,0,48,48,48,1004,659
1961,0,72,72,72,1002,678.5
1962,0,111,111,111,1038,679.5
1963,0,76,76,76,1015,908
1964,0,76,76,76,1019.5,924.5
1965,0,18,18,18,962,949
1966,0,23,23,23,969,938
1967,0,31,31,31,985,943
1968,0,83,83,83,1002,975
1969,0,104,104,104,994.5,981
1970,0,97,97,97,1106,850
1971,0,60,60,60,1341.667,322.333
1972,0,77,77,77,1337.667,334.333
1973,0,57,57,57,1321.667,318.333
1974,0,52,52,52,1322.333,301.667
1975,0,54,54,54,1305,317
1976,0,87,87,87,1286.333,303
1977,0,99,99,99,1163,304.333
1978,0,99,99,99,1119.667,327
1979,0,63,63,63,1078.333,278.333
1980,0,70,70,70,1177,293
1981,0,85,85,85,900.333,291
1982,0,71,71,71,931.667,292.333
1983,0,67,67,67,929.667,299
1984,0,65,65,65,943,280.333
1985,0,59,59,59,1139.667,774.333
1986,0,66,66,66,1171.667,792.667
1987,0,71,71,71,1012,63.5
1988,0,62,62,62,997.5,53.5
1989,0,63,63,63,1035,100.5
1990,0,94,94,94,1001,4.5
1991,0,99,99,99,981.5,13.5
1992,0,85,85,85,992.5,11.5
1993,0,102,102,102,1010.5,22
1994,0,51,51,51,910,3
1995,0,62,62,62,899.5,25
1996,0,73,73,73,870.5,38
1997,0,59,59,59,877.5,26.5
1998,0,75,75,75,865,18.5
1999,0,59,59,59,872,14
2000,0,87,87,87,860.5,8
2001,0,94,94,94,869.5,3
2002,0,99,99,99,882,4.5
2003,0,48,48,48,902.5,46
2004,0,69,69,69,896.5,55
2005,0,70,70,70,893.5,48.5
2006,0,56,56,56,916.5,43
2007,0,39,39,39,939,41.5
2008,0,125,125,125,1002.5,771.5
2009,0,90,90,90,979,787.5
2010,0,79,79,79,931,711.5
2011,0,69,69,69,919.5,710.5
2012,0,70,70,70,886,662.5
2013,0,68,68,68,798,712.5
2014,0,51,51,51,787.5,717
2015,0,58,58,58,752,798
2016,0,34,34,34,1067.5,887
2017,0,63,63,63,1169.333,811.333
2018,0,61,61,61,1182.333,800.333
2019,0,70,70,70,1245.333,780.667
2020,0,86,86,86,1267.5,754
2021,0,71,71,71,1280.5,747.5
2022,0,79,79,79,1302.5,767
2023,0,66,66,66,1305,744.5
2024,0,57,57,57,1072,591
2025,0,109,109,109,1083,585
2026,0,85,85,85,1097,625.5
2027,0,88,88,88,1043.5,510
2028,0,117,117,117,1059.5,501
2029,0,55,55,55,1021.5,525
2030,0,75,75,75,1031.5,519.5
2031,0,71,71,71,1013,592.5
2032,0,86,86,86,1010.5,568.5
2033,0,64,64,64,763,999.667
2034,0,55,55,55,764.333,981.667
2035,0,54,54,54,759,956.333
2036,0,68,68,68,463,414
2037,0,102,102,102,460,426
2038,0,72,72,72,616.667,268.667
2039,0,60,60,60,609,278.333
2040,0,56,56,56,619,248.333
2041,0,81,81,81,585.667,134.667
2042,0,71,71,71,563.333,80.667
2043,0,97,97,97,587.667,83.667
2044,0,71,71,71,460.333,176.667
2045,0,84,84,84,460.333,188
2046,0,100,100,100,435.333,175.333
2047,0,88,88,88,450,283
2048,0,55,55,55,450.667,294
2049,0,54,54,54,364.5,538.5
2050,0,84,84,84,596,401
2051,0,68,68,68,579,409
2052,0,64,64,64,571,372.5
2053,0,71,71,71,580.5,366.5
2054,0,64,64,64,595,381.5
2055,0,134,134,134,568.5,322
2056,0,77,77,77,377,152
2057,0,101,101,101,759.5,13.5
2058,0,59,59,59,781.5,31.5
2059,0,60,60,60,766.5,67
2060,0,47,47,47,512,44
2061,0,62,62,62,528,45.5
2062,0,70,70,70,1099,910.5
2063,0,60,60,60,1103,904
2064,0,55,55,55,1097.5,936
2065,0,34,34,34,1047.5,876.5
2066,0,77,77,77,1284.333,74
2067,0,77,77,77,1308.333,61.667
2068,0,87,87,87,1326.667,108.667
2069,0,61,61,61,1306.333,122.667
2070,0,91,91,91,1286.667,132.333
2071,0,48,48,48,1236.667,29
2072,0,109,109,109,1093,811.667
2073,0,50,50,50,1102.333,825
2074,0,78,78,78,1131.667,861.667
2075,0,55,55,55,262,824.333
2076,0,48,48,48,328,760.333
2077,0,70,70,70,312.667,675
2078,0,32,32,32,226.667,1011.667
2079,0,67,67,67,122,688.333
2080,0,99,99,99,398,808.333
2081,0,59,59,59,358.667,989.667
2082,0,75,75,75,332.667,997
2083,0,70,70,70,316.667,985.667
2084,0,22,22,22,156,997
2085,0,60,60,60,22,989
2086,0,49,49,49,13.333,981.667
2087,0,44,44,44,301.333,979
2088,0,107,107,107,282.667,627.667
2089,0,80,80,80,335.333,609.667
2090,0,60,60,60,167,494
2091,0,61,61,61,92.667,470.667
2092,0,69,69,69,43,541.333
2093,0,59,59,59,277.333,549.667
2094,0,36,36,36,279.667,582
2095,0,43,43,43,429,566.333
2096,0,60,60,60,406,631.667
2097,0,50,50,50,41,880
2098,0,73,73,73,17.5,765.5
2099,0,75,75,75,2.5,645
2100,0,51,51,51,141,589
2101,0,45,45,45,146,604.5
2102,0,47,47,47,91.5,415.5
2103,0,72,72,72,127.5,470
2104,0,81,81,81,192,510
2105,0,67,67,67,370,651.5
2106,0,39,39,39,311.5,706
2107,0,104,104,104,254.5,779
2108,0,47,47,47,436,646
2109,0,116,116,116,428,698
2110,0,69,69,69,440.5,715.5
2111,0,58,58,58,442.5,735
2112,0,57,57,57,510.5,802
2113,0,82,82,82,115.333,90.333
2114,0,65,65,65,305,32
2115,0,76,76,76,64.667,161.667
2116,0,81,81,81,95,167.333
2117,0,65,65,65,85.667,171
2118,0,118,118,118,84.333,198.333
2119,0,100,100,100,274,192
2120,0,78,78,78,273,184
2121,0,108,108,108,67.333,242.333
2122,0,135,135,135,101.667,260
2123,0,47,47,47,280,334.5
2124,0,52,52,52,302,478.5
2125,0,89,89,89,342.5,435
2126,0,137,137,137,659,531.5
2127,0,75,75,75,637.5,516.25
2128,0,101,101,101,566.75,489
2129,0,102,102,102,194.5,231
2130,0,119,119,119,168,255.5
2131,0,101,101,101,133.5,263.5
2132,0,64,64,64,131,258
2133,0,68,68,68,121.5,253
2134,0,104,104,104,193,220.5
2135,0,81,81,81,243,263.5
2136,0,88,88,88,232,265
2137,0,94,94,94,258,293
2138,0,64,64,64,146,355.5
2139,0,69,69,69,148.5,383.5
2140,0,58,58,58,156,390.5
2141,0,98,98,98,412.5,241.5
2142,0,96,96,96,395.5,255
2143,0,28,28,28,386.5,268
2144,0,121,121,121,355,261.5
2145,0,139,139,139,355.5,275.5
2146,0,76,76,76,430.5,226.5
2147,0,71,71,71,433,237
2148,0,81,81,81,456,268.5
2149,0,83,83,83,378,92.5
2150,0,58,58,58,377.5,70
2151,0,78,78,78,496,68.5
2152,0,82,82,82,484.5,55.5
2153,0,120,120,120,657.5,188.5
2154,0,139,139,139,665.5,189.5
2155,0,60,60,60,465,876
2156,0,103,103,103,480,911.5
2157,0,96,96,96,468,906
2158,0,105,105,105,472.5,916.5
2159,0,108,108,108,537,959.5
2160,0,67,67,67,1284,650.5
2161,0,88,88,88,1297,594.5
2162,0,26,26,26,1290.5,568.5
2163,0,55,55,55,1328.5,593
2164,0,9,9,9,1339,659
2165,0,57,57,57,1336.5,675.5
2166,0,50,50,50,1315,651.5
2167,0,48,48,48,1335,690.5
2168,0,52,52,52,1326,722
2169,0,56,56,56,1310,730
2170,0,60,60,60,1321,758
2171,0,62,62,62,1133,683.5
2172,0,45,45,45,1180,682.75
2173,0,49,49,49,1188.5,630.5
2174,0,43,43,43,1190.25,697.75
2175,0,71,71,71,1088,735.25
2176,0,94,94,94,1072.25,695.5
2177,0,49,49,49,1225.667,880.667
2178,0,59,59,59,1258.333,778
2179,0,83,83,83,1271.667,771.333
2180,0,36,36,36,1293,338
2181,0,76,76,76,1296,353.5
